#DB_SIZE=1403462
#MAX_CLASS_SIZE=50657
#GO	IC
0051082	6.08790057512074
0046835	6.08790057512074
0000910	6.0966342550895
0048467	6.0966342550895
0051656	6.0966342550895
0036464	6.0966342550895
0035770	6.0966342550895
0048466	6.10544488477165
0035194	6.10544488477165
0009664	6.10544488477165
0006400	6.10544488477165
0010150	6.10544488477165
0048443	6.10544488477165
0048511	6.1143338321889
0007623	6.1143338321889
0006413	6.1143338321889
0010256	6.1143338321889
0005747	6.1143338321889
0016042	6.1143338321889
0005667	6.12330250217166
0009894	6.12330250217166
0051052	6.12330250217166
0005509	6.12330250217166
0016836	6.12330250217166
0015171	6.12330250217166
0007127	6.12330250217166
2000280	6.13235233769158
0006304	6.13235233769158
0045491	6.13235233769158
0043621	6.13235233769158
0098657	6.14148482125485
0065002	6.15070147635977
0010647	6.15070147635977
0071824	6.15070147635977
0044242	6.15070147635977
0072522	6.15070147635977
0015103	6.15070147635977
0009738	6.16000386902209
0010119	6.16000386902209
0046390	6.16000386902209
0009100	6.16000386902209
0006766	6.16000386902209
0061025	6.16939360937193
0006633	6.16939360937193
0045937	6.17887235332647
0000139	6.17887235332647
0042995	6.17887235332647
0010026	6.17887235332647
0005759	6.17887235332647
0044728	6.17887235332647
0019200	6.17887235332647
0008047	6.17887235332647
0018208	6.17887235332647
0010562	6.17887235332647
0090150	6.17887235332647
0000079	6.18844180434262
0009741	6.18844180434262
0030135	6.18844180434262
0023056	6.18844180434262
0035966	6.18844180434262
0051345	6.18844180434262
0015926	6.18844180434262
0009072	6.18844180434262
0046916	6.18844180434262
0009967	6.18844180434262
1904029	6.18844180434262
0045182	6.18844180434262
0001558	6.18844180434262
0051130	6.19810371525436
0006839	6.19810371525436
0031123	6.19810371525436
0046488	6.19810371525436
0005844	6.19810371525436
0000725	6.19810371525436
0042273	6.20785989019972
0009260	6.20785989019972
0030684	6.20785989019972
0008219	6.20785989019972
0042327	6.21771218664273
0007015	6.21771218664273
0009132	6.21771218664273
0090079	6.21771218664273
0008654	6.2276625174959
0009965	6.2276625174959
0043648	6.2276625174959
0010565	6.2276625174959
0023014	6.2276625174959
0051347	6.2276625174959
0003712	6.2276625174959
0000790	6.2276625174959
0006888	6.2276625174959
0016410	6.2377128533494
2000024	6.2377128533494
0080147	6.2377128533494
0016050	6.2377128533494
0051129	6.2377128533494
0099568	6.2377128533494
0006090	6.2377128533494
0005938	6.2377128533494
0061919	6.2377128533494
0042277	6.2377128533494
0009250	6.24786522481342
0001934	6.24786522481342
0034605	6.24786522481342
0031329	6.24786522481342
0035690	6.24786522481342
0009629	6.24786522481342
0005875	6.24786522481342
0022411	6.25812172498061
0042430	6.25812172498061
0007346	6.25812172498061
0016879	6.25812172498061
0070918	6.25812172498061
1901136	6.25812172498061
0000956	6.25812172498061
0042625	6.25812172498061
0006914	6.25812172498061
1900140	6.25812172498061
0031050	6.25812172498061
0042274	6.25812172498061
0016999	6.26848451201616
0044798	6.26848451201616
0030599	6.26848451201616
0009615	6.26848451201616
0016769	6.26848451201616
0045017	6.26848451201616
0044106	6.26848451201616
0006576	6.26848451201616
0008483	6.26848451201616
0016571	6.26848451201616
0006826	6.26848451201616
0003774	6.27895581188345
0042393	6.27895581188345
0034284	6.27895581188345
0016866	6.27895581188345
0010051	6.27895581188345
0042788	6.27895581188345
0046939	6.27895581188345
0009699	6.27895581188345
0009069	6.27895581188345
0000724	6.27895581188345
0005815	6.27895581188345
0006813	6.28953792121399
0006928	6.28953792121399
0009110	6.28953792121399
0002684	6.30023321033074
0048440	6.30023321033074
0017016	6.30023321033074
0006165	6.30023321033074
0045089	6.30023321033074
0010941	6.30023321033074
0048582	6.30023321033074
1902275	6.30023321033074
0098687	6.30023321033074
0031267	6.30023321033074
0019829	6.30023321033074
0050778	6.30023321033074
0120025	6.30023321033074
0015780	6.30023321033074
0009845	6.30023321033074
0006366	6.31104412643495
0006164	6.31104412643495
0009746	6.32197319696714
0030162	6.32197319696714
0009295	6.32197319696714
0016591	6.32197319696714
0003777	6.32197319696714
0008236	6.32197319696714
0033674	6.32197319696714
0045860	6.32197319696714
0017171	6.32197319696714
0070646	6.32197319696714
0016825	6.32197319696714
0010029	6.33302303315373
0016811	6.33302303315373
0019318	6.33302303315373
0060341	6.33302303315373
0055067	6.33302303315373
0008135	6.33302303315373
0009630	6.33302303315373
0048284	6.33302303315373
0032561	6.34419633375185
0046467	6.34419633375185
0032550	6.34419633375185
0006862	6.34419633375185
