#GO	IC
1901924	5.898359
1901925	8.193775
1901926	7.654779
1901927	8.193775
1901928	7.654779
1901929	7.654779
1901930	8.193775
1901931	7.654779
1901932	7.654779
1901933	8.193775
1901934	7.654779
1901935	7.654779
1901936	8.193775
1901937	7.654779
1901938	7.654779
1901939	8.193775
1901940	7.654779
1901941	7.336325
1901942	10.139686
1901943	7.741790
1901944	6.843849
1901945	8.193775
1901946	7.221915
1901947	5.534515
1901948	8.124783
1901949	6.227663
1901950	7.277485
1901951	7.536996
1901952	7.536996
1901953	8.434937
1901954	7.536996
1901955	7.536996
1901956	8.434937
1901957	9.041073
1901958	4.861571
1901959	9.734220
1901960	8.434937
1901961	9.734220
1901962	9.041073
1901963	8.886923
1901964	8.886923
1901965	9.223395
1901966	4.797351
1901967	5.842400
1901968	10.832833
1901969	10.832833
1901970	9.734220
1901971	10.832833
1901972	10.832833
1901973	7.697338
1901974	10.832833
1901975	10.139686
1901976	9.734220
1901977	6.920810
1901978	3.698739
1901979	10.139686
1901980	10.139686
1901981	6.961632
1901982	10.139686
1901983	8.193775
1901984	8.753391
1901985	9.223395
1901986	8.530248
1901987	6.920810
1901988	7.536996
1901989	8.753391
1901990	7.071633
1901991	7.574736
1901992	8.753391
1901993	10.832833
1901994	10.832833
1901995	8.347926
1901996	10.832833
1901997	10.832833
1901998	2.498841
1901999	9.446538
1902000	9.446538
1902001	10.832833
1902003	5.480975
1902004	7.143953
1902005	10.832833
1902006	10.832833
1902007	10.832833
1902008	8.267883
1902009	10.832833
1902010	10.139686
1902011	1.668118
1902012	4.528384
1902013	1.668118
1902014	4.528384
1902015	1.668118
1902016	4.528384
1902017	10.139686
1902018	10.139686
1902019	7.741790
1902020	7.741790
1902021	1.763020
1902022	9.041073
1902023	7.004191
1902024	7.004191
1902025	7.697338
1902026	4.234324
1902027	5.898359
1902028	8.193775
1902029	9.223395
1902030	8.753391
1902031	2.453294
1902033	6.584337
1902034	6.584337
1902035	6.584337
1902036	6.378485
1902037	8.060244
1902038	8.753391
1902039	10.139686
1902040	10.832833
1902041	10.832833
1902042	10.832833
1902043	10.832833
1902044	4.828946
1902045	5.898359
1902046	6.188442
1902047	8.434937
1902048	4.838871
1902049	9.041073
1902050	10.139686
1902051	6.941012
1902052	6.941012
1902053	6.227663
1902054	4.802147
1902055	4.299044
1902056	5.957635
1902057	5.957635
1902058	4.234324
1902059	7.071633
1902060	5.884073
1902061	1.352236
1902062	3.445742
1902063	2.805683
1902064	4.905907
1902065	9.223395
1902066	9.223395
1902067	6.515345
1902068	4.828946
1902069	5.898359
1902070	6.188442
1902071	4.828946
1902072	5.898359
1902073	6.188442
1902074	7.613957
1902075	10.832833
1902076	5.770238
1902077	5.770238
1902078	5.770238
1902079	9.734220
1902080	7.536996
1902081	7.536996
1902082	8.434937
1902083	6.390181
1902084	6.268485
1902085	7.195247
1902086	8.060244
1902087	6.689698
1902088	8.886923
1902089	8.347926
1902090	2.866593
1902091	4.802147
1902092	4.299044
1902093	4.799746
1902094	9.446538
1902095	9.446538
1902096	9.446538
1902097	5.585809
1902098	5.430155
1902099	7.942461
1902100	8.124783
1902101	9.734220
1902102	10.832833
1902103	10.832833
1902104	8.347926
1902105	6.378485
1902106	8.060244
1902107	8.753391
1902108	10.139686
1902109	7.500628
1902110	10.139686
1902111	2.908399
1902112	4.442592
1902113	6.278956
1902114	8.124783
1902115	8.530248
1902116	6.355496
1902117	9.734220
1902118	5.430155
1902119	7.277485
1902120	8.886923
1902121	7.697338
1902122	7.697338
1902123	9.041073
1902124	9.041073
1902125	9.041073
1902126	9.041073
1902127	9.041073
1902128	9.041073
1902129	9.041073
1902130	9.041073
1902131	7.195247
1902132	9.041073
1902133	9.041073
1902134	9.041073
1902135	9.041073
1902136	9.041073
1902137	9.041073
1902138	9.041073
1902140	2.908399
1902141	4.442592
1902145	5.295498
1902146	5.905579
1902147	5.295498
1902148	5.905579
1902149	5.295498
1902150	5.905579
1902151	5.295498
1902152	5.905579
1902153	5.295498
1902154	5.905579
1902155	5.295498
1902156	5.905579
1902157	5.295498
1902158	5.905579
1902159	8.124783
1902160	9.223395
1902161	9.734220
1902162	7.071633
1902163	7.071633
1902164	7.071633
1902165	7.071633
1902166	7.071633
1902167	7.071633
1902168	10.832833
1902169	10.832833
1902170	8.060244
1902171	10.139686
1902172	9.446538
1902173	9.446538
1902174	9.446538
1902175	10.832833
1902176	10.832833
1902177	10.832833
1902178	5.673777
1902179	2.486428
1902180	9.734220
1902181	4.019388
1902182	9.223395
1902183	8.347926
1902184	10.832833
1902185	10.832833
1902186	1.763020
1902187	1.763020
1902188	1.763020
1902189	8.635608
1902190	9.223395
1902191	10.832833
1902192	8.635608
1902193	9.223395
1902194	10.832833
1902195	8.635608
1902196	9.223395
1902197	10.832833
1902198	8.635608
1902199	9.223395
1902200	10.832833
1902201	1.763020
1902202	4.828946
1902203	5.898359
1902204	6.188442
1902205	4.828946
1902206	4.828946
1902207	4.828946
1902208	10.139686
1902209	10.139686
1902210	10.139686
1902211	4.828946
1902212	4.828946
1902213	4.828946
1902214	4.828946
1902215	4.828946
1902216	4.828946
1902217	8.886923
1902218	7.195247
1902219	7.195247
1902220	7.195247
1902221	8.434937
1902222	10.832833
1902223	8.635608
1902224	10.832833
1902225	6.738488
1902226	4.828946
1902227	4.828946
1902228	4.828946
1902229	7.071633
1902230	7.071633
1902231	7.071633
1902232	5.770238
1902233	5.770238
1902234	5.770238
1902235	9.446538
1902236	9.446538
1902237	9.446538
1902238	7.195247
1902239	7.195247
1902240	7.195247
1902241	5.534515
1902242	8.124783
1902243	6.227663
1902244	6.941012
1902245	8.635608
1902246	7.306472
1902247	8.124783
1902248	4.487196
1902249	5.394753
1902250	9.446538
1902251	9.446538
1902252	9.446538
1902253	6.450806
1902254	6.450806
1902255	6.450806
1902256	5.732966
1902257	5.714839
1902258	5.898359
1902259	9.734220
1902260	9.734220
1902261	9.734220
1902262	3.863982
1902263	3.863982
1902264	10.832833
1902265	10.139686
1902266	9.223395
1902267	7.336325
1902268	9.223395
1902269	9.041073
1902270	6.004519
1902271	7.697338
1902272	8.753391
1902273	8.753391
1902274	8.753391
1902275	6.300233
1902276	10.832833
1902277	10.832833
1902278	10.832833
1902279	8.267883
1902280	8.886923
1902281	7.999619
1902282	9.041073
1902283	10.139686
1902284	5.364773
1902285	5.656683
1902286	5.656683
1902287	5.656683
1902288	7.999619
1902289	9.223395
1902290	8.434937
1902291	4.390293
1902292	9.446538
1902293	9.734220
1902294	10.832833
1902295	9.223395
1902296	10.832833
1902297	7.697338
1902298	4.390293
1902299	8.886923
1902300	6.584337
1902301	7.195247
1902302	2.044087
1902303	3.932102
1902304	3.698739
1902305	8.124783
1902306	8.124783
1902307	8.124783
1902308	6.426113
1902309	7.119261
1902310	5.965298
1902311	8.124783
1902312	8.124783
1902313	8.124783
1902314	5.287655
1902315	9.446538
1902316	9.734220
1902317	10.832833
1902318	9.223395
1902319	10.832833
1902320	7.697338
1902321	6.169394
1902322	8.060244
1902323	9.446538
1902324	8.753391
1902325	10.832833
1902326	8.530248
1902327	4.390293
1902328	9.446538
1902329	10.832833
1902330	9.223395
1902332	7.697338
1902333	4.390293
1902334	9.734220
1902336	7.071633
1902337	5.732966
1902338	5.732966
1902339	5.732966
1902340	10.139686
1902341	5.564975
1902342	9.446538
1902343	5.996551
1902344	8.267883
1902345	7.837100
1902346	5.980802
1902347	8.886923
1902348	10.832833
1902349	5.201621
1902350	6.247865
1902351	8.530248
1902352	6.772390
1902353	6.772390
1902354	10.832833
1902355	9.734220
1902356	9.041073
1902357	6.584337
1902358	8.530248
1902359	5.656683
1902360	3.890676
1902361	9.041073
1902362	8.886923
1902363	6.515345
1902364	6.515345
1902365	6.515345
1902366	4.828946
1902367	4.828946
1902368	10.139686
1902369	9.041073
1902370	6.247865
1902371	9.041073
1902372	6.643178
1902373	9.734220
1902374	6.247865
1902375	8.753391
1902377	8.347926
1902378	5.673777
1902379	7.574736
1902380	4.012816
1902381	10.832833
1902382	7.574736
1902383	10.832833
1902384	4.838871
1902385	7.574736
1902386	10.832833
1902387	9.223395
1902388	9.223395
1902389	9.223395
1902390	8.193775
1902391	9.223395
1902392	10.832833
1902393	10.832833
1902394	10.832833
1902395	10.832833
1902396	4.099431
1902397	3.160075
1902398	4.833896
1902399	6.901007
1902400	10.832833
1902401	7.999619
1902402	10.832833
1902403	4.833896
1902404	10.139686
1902405	10.139686
1902406	10.139686
1902407	10.139686
1902408	10.139686
1902409	0.922022
1902410	10.139686
1902411	4.109000
1902412	6.258122
1902413	6.807481
1902414	4.099431
1902415	8.124783
1902416	8.124783
1902417	10.139686
1902418	9.446538
1902419	6.920810
1902420	4.833896
1902421	1.132012
1902422	2.755696
1902423	7.613957
1902424	8.193775
1902425	8.347926
1902426	6.807481
1902427	8.124783
1902428	9.223395
1902429	9.734220
1902430	7.004191
1902431	10.139686
1902432	4.219448
1902433	9.734220
1902434	6.515345
1902435	4.949510
1902436	7.071633
1902437	5.884073
1902438	3.839818
1902439	4.442592
1902440	8.753391
1902441	3.160075
1902442	6.598726
1902443	8.124783
1902444	5.430155
1902445	7.500628
1902446	9.041073
1902447	5.245584
1902448	9.223395
1902449	8.886923
1902450	7.999619
1902451	8.886923
1902452	9.223395
1902453	10.832833
1902454	6.344196
1902455	10.832833
1902456	7.999619
1902457	9.446538
1902458	9.734220
1902459	10.139686
1902460	6.584337
1902461	6.584337
1902462	6.584337
1902463	4.219448
1902464	9.734220
1902465	10.832833
1902466	10.139686
1902467	6.772390
1902468	10.139686
1902469	10.139686
1902470	10.139686
1902471	5.500114
1902472	8.753391
1902473	6.378485
1902474	3.408071
1902475	7.119261
1902476	8.530248
1902477	9.446538
1902478	9.734220
1902479	10.832833
1902480	8.753391
1902481	4.552437
1902482	4.686503
1902483	4.686503
1902484	8.886923
1902485	7.697338
1902486	4.219448
1902487	4.219448
1902488	8.886923
1902489	8.886923
1902490	4.949510
1902491	7.071633
1902492	5.884073
1902493	6.658445
1902494	3.732806
1902495	4.488952
1902496	1.050271
1902497	6.789781
1902498	8.635608
1902499	9.734220
1902500	8.434937
1902501	8.434937
1902502	8.434937
1902503	10.832833
1902504	10.139686
1902505	9.446538
1902506	10.139686
1902507	4.324064
1902508	3.732806
1902509	4.488952
1902510	4.714736
1902511	6.237713
1902512	6.198104
1902513	7.536996
1902514	10.139686
1902515	3.732806
1902516	4.487196
1902517	7.999619
1902518	8.530248
1902519	4.388701
1902520	4.882190
1902521	4.882190
1902522	5.012750
1902523	8.635608
1902524	9.446538
1902525	8.635608
1902526	9.446538
1902527	9.734220
1902528	8.635608
1902529	8.635608
1902530	8.635608
1902531	6.450806
1902532	7.071633
1902533	7.613957
1902534	10.832833
1902535	10.832833
1902536	6.390181
1902537	6.390181
1902538	6.390181
1902539	6.390181
1902540	6.390181
1902541	6.390181
1902542	6.515345
1902543	6.515345
1902544	10.832833
1902545	6.502099
1902546	10.832833
1902547	3.886819
1902548	3.932102
1902549	6.502099
1902550	10.832833
1902551	10.139686
1902552	10.139686
1902553	10.139686
1902554	6.463385
1902555	8.635608
1902556	9.446538
1902557	7.048643
1902558	4.579004
1902559	10.139686
1902560	3.732806
1902561	4.552437
1902562	7.574736
1902563	5.770238
1902564	7.536996
1902565	6.300233
1902566	5.770238
1902567	7.536996
1902568	6.300233
1902569	5.466857
1902570	6.502099
1902571	7.221915
1902572	7.277485
1902573	10.139686
1902574	4.905907
1902575	4.219448
1902576	6.807481
1902577	10.139686
1902578	2.413252
1902579	7.888394
1902580	3.691588
1902581	10.832833
1902582	4.030438
1902583	10.832833
1902584	8.193775
1902585	7.574736
1902586	10.139686
1902587	7.697338
1902588	7.697338
1902589	3.015610
1902590	3.015610
1902591	7.071633
1902593	6.598726
1902594	6.598726
1902595	8.635608
1902596	10.832833
1902597	9.041073
1902598	6.004519
1902599	6.004519
1902600	5.156079
1902601	4.319603
1902602	4.319603
1902603	10.832833
1902604	6.584337
1902605	4.552437
1902606	9.734220
1902607	10.832833
1902608	9.734220
1902609	10.139686
1902610	2.908399
1902611	3.801091
1902612	4.828946
1902613	5.898359
1902614	6.188442
1902615	4.938430
1902616	10.139686
1902617	3.346780
1902618	4.879589
1902619	10.832833
1902620	10.832833
1902621	6.258122
1902622	5.770238
1902623	7.536996
1902624	6.300233
1902625	6.772390
1902626	9.223395
1902627	6.598726
1902628	7.221915
1902629	8.635608
1902630	8.886923
1902631	3.460715
1902632	3.408071
1902633	6.198104
1902634	9.734220
1902635	7.398845
1902636	6.278956
1902637	9.734220
1902638	9.734220
1902639	7.942461
1902640	7.942461
1902641	6.247865
1902642	8.124783
1902643	6.643178
1902644	7.837100
1902645	8.434937
1902646	10.832833
1902647	10.832833
1902648	10.832833
1902649	6.300233
1902650	6.300233
1902651	6.300233
1902652	7.942461
1902653	10.832833
1902654	2.486428
1902655	3.945280
1902656	8.635608
1902657	5.996551
1902658	5.996551
1902659	10.139686
1902660	5.898359
1902661	10.832833
1902662	4.890033
1902663	4.890033
1902664	4.890033
1902665	4.388701
1902666	6.502099
1902667	7.071633
1902668	8.060244
1902669	8.753391
1902670	5.430155
1902671	6.278956
1902672	6.278956
1902673	6.278956
1902674	6.278956
1902675	6.278956
1902676	6.278956
1902677	6.278956
1902678	6.278956
1902679	5.058281
1902680	4.462932
1902681	5.884073
1902682	6.502099
1902683	6.378485
1902684	3.460715
1902685	3.408071
1902686	7.500628
1902687	3.732806
1902688	2.453294
1902689	3.976371
1902690	3.893579
1902691	8.434937
1902692	7.071633
1902693	3.732806
1902694	2.550856
1902695	2.550856
1902696	9.223395
1902697	9.734220
1902698	9.734220
1902699	9.734220
1902700	9.734220
1902701	9.734220
1902702	7.613957
1902703	7.613957
1902704	7.613957
1902705	7.613957
1902706	9.734220
1902707	6.268485
1902708	4.882190
1902709	6.247865
1902710	10.832833
1902711	10.832833
1902712	6.020648
1902713	4.154491
1902714	4.154491
1902715	4.154491
1902716	10.139686
1902721	10.832833
1902722	10.832833
1902723	6.584337
1902724	6.584337
1902725	8.060244
1902726	8.753391
1902727	6.584337
1902728	6.584337
1902729	2.969566
1902730	4.372928
1902731	7.942461
1902732	7.367097
1902733	8.193775
1902734	9.734220
1902735	9.734220
1902736	9.734220
1902737	6.300233
1902738	6.378485
1902739	4.154491
1902740	4.154491
1902741	4.154491
1902742	8.886923
1902743	10.139686
1902744	10.139686
1902745	10.139686
1902746	9.446538
1902747	9.446538
1902748	9.446538
1902749	7.613957
1902750	8.434937
1902751	9.446538
1902752	4.154491
1902753	5.835620
1902754	5.988646
1902755	9.734220
1902756	9.734220
1902757	5.015722
1902758	9.734220
1902759	5.015722
1902760	9.734220
1902761	8.753391
1902762	8.124783
1902763	10.832833
1902764	10.139686
1902765	9.734220
1902766	10.832833
1902767	10.139686
1902768	5.575337
1902769	5.360562
1902770	7.169271
1902771	6.227663
1902772	7.169271
1902773	2.550856
1902774	9.446538
1902775	10.832833
1902776	3.602270
1902777	5.795880
1902778	2.908399
1902779	3.801091
1902780	2.908399
1902781	3.801091
1902782	2.908399
1902783	3.801091
1902784	2.908399
1902785	3.801091
1902786	2.908399
1902787	3.801091
1902788	5.159509
1902789	5.815553
1902790	6.755295
1902791	7.095163
1902792	3.732806
1902793	3.732806
1902794	9.223395
1902795	9.223395
1902796	2.787565
1902797	4.352788
1902798	4.363582
1902799	10.832833
1902800	10.832833
1902801	9.734220
1902802	9.734220
1902803	5.996551
1902804	8.267883
1902805	7.837100
1902806	8.886923
1902807	10.832833
1902808	10.832833
1902809	7.071633
1902810	7.071633
1902811	7.071633
1902812	4.905907
1902813	4.905907
1902814	4.905907
1902815	5.339771
1902816	6.515345
1902817	6.515345
1902818	1.352236
1902819	1.352236
1902820	7.788310
1902821	7.788310
1902822	10.139686
1902823	10.139686
1902824	10.139686
1902825	9.446538
1902826	8.753391
1902827	8.753391
1902828	8.753391
1902829	10.139686
1902830	10.139686
1902831	10.139686
1902832	2.412371
1902833	2.412371
1902834	8.753391
1902835	8.753391
1902836	8.753391
1902837	9.734220
1902838	7.536996
1902839	7.536996
1902840	8.434937
1902841	4.828946
1902842	5.898359
1902843	6.188442
1902844	8.060244
1902845	7.277485
1902846	7.277485
1902847	4.828946
1902848	5.898359
1902849	6.188442
1902850	7.500628
1902852	7.536996
1902853	7.536996
1902854	8.434937
1902855	10.139686
1902856	10.139686
1902857	9.734220
1902858	8.635608
1902859	9.223395
1902860	10.832833
1902861	10.832833
1902863	8.124783
1902864	10.832833
1902865	10.139686
1902866	4.234324
1902867	5.714839
1902868	5.898359
1902869	10.139686
1902870	10.139686
1902871	10.139686
1902872	5.500114
1902873	7.999619
1902874	7.999619
1902875	8.124783
1902876	10.832833
1902877	10.139686
1902881	10.832833
1902882	8.193775
1902883	10.139686
1902884	8.886923
1902885	7.999619
1902886	7.999619
1902887	8.060244
1902888	9.041073
1902889	9.041073
1902890	6.188442
1902891	8.193775
1902892	7.942461
1902893	4.905907
1902894	6.772390
1902895	5.585809
1902896	10.832833
1902897	4.714736
1902898	3.923079
1902899	4.510267
1902900	6.237713
1902901	5.585809
1902902	10.832833
1902903	6.843849
1902904	7.942461
1902905	7.431635
1902906	8.347926
1902907	6.628140
1902908	2.044087
1902909	3.932102
1902910	3.698739
1902911	6.450806
1902912	5.135739
1902913	9.446538
1902914	8.635608
1902915	9.446538
1902916	9.734220
1902917	5.884073
1902918	1.352236
1902919	1.352236
1902920	1.352236
1902921	1.352236
1902922	1.352236
1902923	1.352236
1902924	7.306472
1902925	5.394753
1902926	5.030714
1902927	5.030714
1902928	5.030714
1902929	10.832833
1902930	7.999619
1902931	10.139686
1902932	8.886923
1902933	4.853947
1902934	5.504957
1902935	8.753391
1902936	7.306472
1902937	7.999619
1902938	8.434937
1902939	9.446538
1902940	10.139686
1902941	8.434937
1902942	9.446538
1902943	10.139686
1902944	6.502099
1902945	7.574736
1902946	4.866686
1902947	5.466857
1902948	7.500628
1902949	6.321973
1902950	4.714736
1902951	10.139686
1902952	10.139686
1902953	8.434937
1902954	7.195247
1902955	7.195247
1902956	9.734220
1902957	9.734220
1902958	9.734220
1902959	7.336325
1902960	7.367097
1902961	10.832833
1902962	4.293247
1902963	4.293247
1902964	4.293247
1902965	6.515345
1902966	6.515345
1902967	8.753391
1902968	10.832833
1902969	8.886923
1902970	6.705698
1902971	7.697338
1902972	4.390293
1902973	4.390293
1902974	9.446538
1902975	9.446538
1902976	9.734220
1902977	10.832833
1902978	10.832833
1902979	10.832833
1902980	9.223395
1902981	9.223395
1902982	10.832833
1902983	10.832833
1902984	8.886923
1902985	8.886923
1902986	10.139686
1902987	10.139686
1902988	4.109000
1902989	6.789781
1902990	6.789781
1902991	4.293247
1902992	5.714839
1902993	5.403487
1902994	5.996551
1902995	5.996551
1902996	5.973020
1902997	6.237713
1902998	6.941012
1902999	5.996551
1903000	5.996551
1903001	5.996551
1903002	5.996551
1903003	10.832833
1903004	10.832833
1903005	7.221915
1903006	10.832833
1903007	6.188442
1903008	7.398845
1903009	6.628140
1903010	4.234324
1903011	5.714839
1903012	5.898359
1903013	4.882190
1903014	10.139686
1903015	5.430155
1903016	6.502099
1903017	6.188442
1903018	2.603322
1903019	4.411210
1903020	3.970075
1903021	5.430155
1903022	6.188442
1903023	7.071633
1903024	6.941012
1903025	8.635608
1903026	8.635608
1903027	8.434937
1903028	6.300233
1903031	10.832833
1903032	10.832833
1903033	10.832833
1903034	4.602351
1903035	5.245584
1903036	5.021692
1903037	10.832833
1903038	10.832833
1903039	10.832833
1903040	4.552437
1903041	6.188442
1903042	8.193775
1903043	7.942461
1903044	5.996551
1903045	10.832833
1903046	5.335664
1903047	5.485725
1903048	4.828946
1903049	5.898359
1903050	6.901007
1903051	10.139686
1903052	6.961632
1903053	4.714736
1903054	6.237713
1903055	6.198104
1903056	5.169872
1903057	6.355496
1903058	6.344196
1903059	4.890033
1903060	6.390181
1903061	4.372928
1903062	5.996551
1903063	5.996551
1903064	5.996551
1903066	6.515345
1903067	6.515345
1903068	6.515345
1903069	10.832833
1903070	10.832833
1903071	7.071633
1903072	6.598726
1903073	8.124783
1903074	4.552437
1903075	7.788310
1903076	7.888394
1903077	7.888394
1903078	7.888394
1903080	4.828946
1903081	4.828946
1903082	4.828946
1903083	8.886923
1903084	6.502099
1903085	10.832833
1903086	10.832833
1903087	4.109000
1903088	6.004519
1903089	5.623347
1903090	6.004519
1903091	6.004519
1903092	6.004519
1903093	10.832833
1903094	7.221915
1903095	8.635608
1903096	8.753391
1903097	10.832833
1903098	8.124783
1903099	10.832833
1903100	6.198104
1903101	9.734220
1903102	7.398845
1903103	4.488952
1903104	4.828946
1903105	5.898359
1903106	6.188442
1903107	5.673777
1903108	3.088696
1903109	4.526557
1903110	7.221915
1903111	7.613957
1903112	9.446538
1903113	4.488952
1903114	4.488952
1903115	6.755295
1903116	3.698739
1903117	7.048643
1903118	4.596463
1903119	8.753391
1903120	8.753391
1903121	10.832833
1903122	10.832833
1903123	9.734220
1903124	9.734220
1903125	7.536996
1903126	7.999619
1903127	7.999619
1903128	8.753391
1903129	8.753391
1903130	8.753391
1903131	4.189043
1903132	5.732966
1903133	5.714839
1903134	10.832833
1903135	5.822197
1903136	5.822197
1903137	7.431635
1903138	7.431635
1903139	7.431635
1903140	9.446538
1903141	8.060244
1903142	8.753391
1903143	6.020648
1903144	8.267883
1903145	8.267883
1903146	7.888394
1903147	9.041073
1903165	4.882190
1903166	6.247865
1903167	8.886923
1903168	9.223395
1903169	10.139686
1903170	8.886923
1903171	4.596463
1903172	5.439205
1903173	10.139686
1903174	6.114334
1903175	4.510267
1903176	8.886923
1903177	8.886923
1903178	8.886923
1903179	2.866593
1903180	4.802147
1903181	4.299044
1903182	10.832833
1903183	10.832833
1903184	5.691169
1903185	6.402016
1903186	4.949510
1903187	7.071633
1903188	5.884073
1903189	9.734220
1903190	7.942461
1903191	8.060244
1903192	6.843849
1903193	7.221915
1903195	10.139686
1903196	10.139686
1903197	10.139686
1903198	4.245283
1903199	5.183858
1903200	5.253103
1903201	6.300233
1903202	7.398845
1903203	6.300233
1903204	7.398845
1903205	9.041073
1903206	9.041073
1903207	6.300233
1903208	7.398845
1903209	7.306472
1903210	8.886923
1903211	8.347926
1903212	9.223395
1903213	9.223395
1903214	9.041073
1903215	6.355496
1903216	4.312212
1903217	7.221915
1903218	8.886923
1903219	10.139686
1903220	9.223395
1903221	9.734220
1903222	6.584337
1903223	7.306472
1903224	10.832833
1903225	8.060244
1903226	8.753391
1903227	7.536996
1903228	9.446538
1903229	8.124783
1903231	4.667415
1903232	6.237713
1903233	10.832833
1903234	10.832833
1903235	10.832833
1903236	5.770238
1903237	7.536996
1903238	6.300233
1903241	7.788310
1903242	3.886819
1903243	3.886819
1903244	3.886819
1903248	10.139686
1903249	10.139686
1903250	10.139686
1903251	8.434937
1903252	4.752900
1903253	5.763929
1903254	9.446538
1903255	7.095163
1903256	5.691169
1903257	5.691169
1903258	7.613957
1903259	10.832833
1903260	4.219448
1903261	5.369001
1903262	7.465537
1903263	6.247865
1903264	8.753391
1903265	4.828946
1903266	6.247865
1903267	8.124783
1903268	6.643178
1903269	2.550856
1903270	8.635608
1903271	10.832833
1903272	9.734220
1903273	2.044087
1903274	3.932102
1903275	3.698739
1903276	2.044087
1903277	3.932102
1903278	3.698739
1903279	8.124783
1903280	9.223395
1903281	9.734220
1903282	9.734220
1903283	9.734220
1903284	9.734220
1903285	9.446538
1903286	10.832833
1903287	10.832833
1903288	10.832833
1903292	10.832833
1903293	7.500628
1903294	8.753391
1903295	8.753391
1903296	10.832833
1903297	10.832833
1903298	10.832833
1903299	7.004191
1903300	9.041073
1903301	7.004191
1903302	10.832833
1903303	10.832833
1903304	10.832833
1903305	10.832833
1903306	8.434937
1903307	8.434937
1903308	6.300233
1903309	7.431635
1903310	7.367097
1903311	6.628140
1903312	9.223395
1903313	8.347926
1903314	10.832833
1903315	4.532047
1903316	4.050641
1903317	2.787565
1903318	4.352788
1903319	4.363582
1903320	8.434937
1903321	9.223395
1903322	9.446538
1903323	3.000422
1903324	5.030714
1903325	4.416100
1903326	3.000422
1903327	5.030714
1903328	4.416100
1903329	10.832833
1903330	4.802147
1903331	4.299044
1903332	10.139686
1903333	3.932102
1903334	10.832833
1903335	10.139686
1903336	8.267883
1903337	7.837100
1903338	7.048643
1903339	10.139686
1903340	8.886923
1903341	5.884073
1903342	4.052911
1903343	4.012816
1903344	4.890033
1903345	6.390181
1903346	5.965298
1903347	6.237713
1903348	6.941012
1903349	0.462973
1903350	4.214094
1903351	6.247865
1903352	9.223395
1903353	5.169872
1903354	5.770238
1903355	5.770238
1903356	5.770238
1903357	9.446538
1903358	5.169872
1903359	4.552437
1903360	10.139686
1903361	5.996551
1903362	6.901007
1903363	10.139686
1903364	6.961632
1903365	4.154491
1903366	5.245584
1903367	5.021692
1903368	1.763020
1903369	3.460715
1903370	3.408071
1903371	5.169872
1903372	6.355496
1903373	6.344196
1903374	2.412371
1903375	4.146972
1903376	9.446538
1903377	9.734220
1903378	9.446538
1903379	7.613957
1903380	8.753391
1903381	9.446538
1903382	9.734220
1903383	6.300233
1903384	7.398845
1903385	10.832833
1903386	10.832833
1903387	10.832833
1903388	8.635608
1903389	9.223395
1903390	8.635608
1903391	4.714736
1903392	6.237713
1903393	6.198104
1903394	10.139686
1903395	10.139686
1903396	10.139686
1903397	10.139686
1903398	5.430155
1903399	6.188442
1903400	6.004519
1903401	9.041073
1903402	4.154491
1903403	5.835620
1903404	5.988646
1903405	6.502099
1903406	9.734220
1903407	10.832833
1903408	9.734220
1903409	8.060244
1903410	9.734220
1903411	9.734220
1903412	3.346780
1903413	4.879589
1903414	7.367097
1903415	10.832833
1903416	2.908399
1903418	5.996551
1903419	10.139686
1903420	6.755295
1903421	10.832833
1903422	8.267883
1903423	7.837100
1903424	9.446538
1903425	10.139686
1903426	8.635608
1903427	10.139686
1903428	9.734220
1903429	7.071633
1903430	8.060244
1903431	8.753391
1903432	10.832833
1903433	8.434937
1903434	8.434937
1903435	8.434937
1903436	8.753391
1903437	6.807481
1903438	8.753391
1903439	6.020648
1903440	6.020648
1903441	4.866686
1903442	4.882190
1903443	9.446538
1903444	8.060244
1903445	4.425953
1903446	7.837100
1903447	9.734220
1903448	8.347926
1903449	7.095163
1903450	5.884073
1903451	6.807481
1903452	7.277485
1903453	6.901007
1903454	6.227663
1903455	10.832833
1903456	10.832833
1903457	10.832833
1903458	9.223395
1903459	9.446538
1903460	9.223395
1903461	3.950395
1903463	6.258122
1903464	6.825500
1903465	7.277485
1903466	9.734220
1903467	9.734220
1903468	9.734220
1903469	10.832833
1903471	10.139686
1903472	7.942461
1903473	7.431635
1903474	10.139686
1903475	10.139686
1903476	4.219448
1903477	7.431635
1903478	7.431635
1903479	5.485725
1903480	7.048643
1903481	7.942461
1903482	7.431635
1903483	3.554204
1903484	7.942461
1903485	7.431635
1903486	10.139686
1903487	9.734220
1903488	8.347926
1903489	8.347926
1903490	10.139686
1903491	4.882190
1903492	3.346780
1903493	5.201621
1903494	3.205775
1903495	4.419374
1903496	6.689698
1903497	6.689698
1903498	4.189043
1903499	8.753391
1903500	6.807481
1903501	8.753391
1903502	2.550856
1903503	2.550856
1903504	6.258122
1903505	5.973020
1903506	3.044621
1903507	5.058281
1903508	4.462932
1903509	6.982685
1903510	9.041073
1903511	4.519285
1903512	7.500628
1903513	8.267883
1903514	8.635608
1903515	10.832833
1903516	7.336325
1903517	10.139686
1903518	8.635608
1903519	4.154491
1903520	4.154491
1903521	4.154491
1903522	4.154491
1903523	5.835620
1903524	5.988646
1903525	4.714736
1903526	6.237713
1903527	6.198104
1903528	10.832833
1903529	10.832833
1903530	8.347926
